26635279-128,50550785-01,TOP ASSY ERCP SCOPE,3.275,4.335,2.86,0.985,7.725,5.3,7.265,4.115,5.44,4.09,PASS,gallarb
26635279-129,50550785-01,TOP ASSY ERCP SCOPE,2.925,3.75,5.13,0.505,6.225,6.93,9.14,4.6,5.285,3.21,FAIL,gallarb
26635279-130,50550785-01,TOP ASSY ERCP SCOPE,3.995,4.13,1.11,0.46,6.4,5.955,8.635,5.21,5.585,3.125,PASS,gallarb
26635279-131,50550785-01,TOP ASSY ERCP SCOPE,3.125,4.585,1.225,0.88,7.86,3.185,8.09,4.665,5.35,3.45,PASS,avilaa1
26635279-132,50550785-01,TOP ASSY ERCP SCOPE,4.86,5.17,2.14,0.66,5.69,7.16,7.665,4.345,4.7,2.715,PASS,avilaa1
26635279-134,50550785-01,TOP ASSY ERCP SCOPE,4.12,7.1,1.79,0.68,5.875,6.055,7.89,5.265,5.86,3.67,PASS,avilaa1
26635279-135,50550785-01,TOP ASSY ERCP SCOPE,4.775,5.89,1.84,0.5,4.48,3.45,7.825,3.675,4.685,2.225,PASS,avilaa1
26635279-136,50550785-01,TOP ASSY ERCP SCOPE,4.995,6.995,1.935,0.9,4.53,3.48,7.45,4.175,5.165,2.785,PASS,avilaa1
26635279-137,50550785-01,TOP ASSY ERCP SCOPE,3.98,4.755,2.56,0.635,6.275,2.285,6.12,2.535,4.66,2.905,PASS,avilaa1
26635279-138,50550785-01,TOP ASSY ERCP SCOPE,4.16,5.67,1.94,0.65,3.455,5.18,6.78,3.46,4.645,2.13,PASS,avilaa1
26635279-139,50550785-01,TOP ASSY ERCP SCOPE,4.165,7.34,2.58,1.25,4.64,3.815,7.02,3.78,5.875,3.285,PASS,avilaa1
26635279-140,50550785-01,TOP ASSY ERCP SCOPE,4.565,6.75,1.765,0.435,6.37,3.255,8.225,4.32,5.35,2.345,PASS,avilaa1
26635279-141,50550785-01,TOP ASSY ERCP SCOPE,4.01,5.45,2.265,0.93,7.26,2.56,7.16,3.96,5.675,3.13,PASS,avilaa1
26635279-142,50550785-01,TOP ASSY ERCP SCOPE,3.345,4.455,0.985,0.64,6.42,2.595,8.79,4.45,5.245,2.345,PASS,gallarb
26635279-143,50550785-01,TOP ASSY ERCP SCOPE,4.565,7.895,0.955,0.48,4.71,7.89,6.72,4.805,5.925,4.325,PASS,gallarb
26635279-144,50550785-01,TOP ASSY ERCP SCOPE,3.12,5.235,1.935,0.805,6.15,3.27,7.45,5.125,5.945,3.46,PASS,gallarb
26635279-145,50550785-01,TOP ASSY ERCP SCOPE,4.13,5.665,1.54,0.745,3.94,2.54,8.8,5.03,6.285,4.875,PASS,gallarb
26635279-146,50550785-01,TOP ASSY ERCP SCOPE,3.215,5.855,1.61,0.505,4.985,2.28,7.88,4.19,5.755,2.335,PASS,gallarb
26635279-147,50550785-01,TOP ASSY ERCP SCOPE,2.08,3.73,1.115,1.005,5.905,4,7.625,5.25,5.945,3.455,PASS,gallarb
26635279-148,50550785-01,TOP ASSY ERCP SCOPE,4.12,6.78,1.075,0.875,6.67,5.54,8.83,4.985,5.455,4.23,PASS,gallarb
26635279-149,50550785-01,TOP ASSY ERCP SCOPE,4.225,6.23,1.49,0.595,3.46,2.63,8.99,4.605,7.485,4.125,PASS,gallarb
26635279-151,50550785-01,TOP ASSY ERCP SCOPE,3.44,4.42,1.78,0.67,5.68,3.4,8.345,3.94,5.3,3.455,PASS,gallarb
26635279-152,50550785-01,TOP ASSY ERCP SCOPE,4.55,5.09,2.835,0.585,5.665,2.27,5.69,4.96,7.68,5.32,FAIL,gallarb
26635279-153,50550785-01,TOP ASSY ERCP SCOPE,4.005,6.01,1.47,0.635,5.595,5.66,6.98,5.025,6.78,4.55,PASS,chavj11
26635279-154,50550785-01,TOP ASSY ERCP SCOPE,4.555,6.78,1.015,0.615,5.515,2.795,7.64,4.46,6.225,3.135,PASS,chavj11
26635279-155,50550785-01,TOP ASSY ERCP SCOPE,3.12,5.125,1.98,0.98,6.145,4.215,8.685,3.475,5.67,4.345,PASS,chavj11
26635279-156,50550785-01,TOP ASSY ERCP SCOPE,3.345,7.165,0.98,0.54,6.63,4.88,8.925,4.345,6.06,3.465,PASS,chavj11
26635279-157,50550785-01,TOP ASSY ERCP SCOPE,3.37,3.99,1.88,1.125,6.115,3.335,7.24,4.22,5.125,3.995,PASS,chavj11
26635279-159,50550785-01,TOP ASSY ERCP SCOPE,3.225,4.4,2.195,0.285,4.905,6.695,6.85,4.68,5.815,3.47,PASS,chavj11
26635279-160,50550785-01,TOP ASSY ERCP SCOPE,4.125,4.745,1.805,0.64,5.405,3.64,8.975,4.895,4.47,2.335,PASS,chavj11
26660487-001,50550785-01,TOP ASSY ERCP SCOPE,4.335,9,1.23,0.55,5.605,3.395,8.875,5.02,5.225,4.565,PASS,chavj11
26660487-002,50550785-01,TOP ASSY ERCP SCOPE,3.275,4.645,1.385,0.775,6.37,2.65,8.875,4.675,5.3,5.38,FAIL,chavj11
26660487-003,50550785-01,TOP ASSY ERCP SCOPE,3.445,5.05,0.875,0.655,4.965,7.675,4.905,3.885,6.235,2.095,PASS,chavj11
26660487-004,50550785-01,TOP ASSY ERCP SCOPE,3.105,4.12,1.055,0.66,5.83,6.5,7.49,4.595,5.645,3.13,PASS,gallarb
26660487-005,50550785-01,TOP ASSY ERCP SCOPE,3.45,6.125,2.37,0.74,5.95,5.54,8.39,4.225,7.585,5.03,PASS,gallarb
26660487-006,50550785-01,TOP ASSY ERCP SCOPE,2.575,3.6,1.04,0.635,6.26,3.745,8.255,4.3,5.7,3.415,PASS,gallarb
26660487-007,50550785-01,TOP ASSY ERCP SCOPE,2.175,3.615,1.065,0.635,6.795,3.78,6.785,5,5.995,4.08,PASS,gallarb
26660487-008,50550785-01,TOP ASSY ERCP SCOPE,2.125,3.665,2.18,6.145,4.795,6.19,5.79,4.435,5.675,3.95,FAIL,gallarb
26660487-010,50550785-01,TOP ASSY ERCP SCOPE,3.575,6.73,0.91,0.675,7.22,3.82,7.985,4.56,6.21,3.43,PASS,gallarb
26660487-012,50550785-01,TOP ASSY ERCP SCOPE,3.12,4.135,0.955,0.68,6.245,4.145,7.855,5.1,5.955,3.135,PASS,gallarb
26660487-013,50550785-01,TOP ASSY ERCP SCOPE,2.505,3.27,1.43,0.255,5.31,4.86,5.31,3.75,6.785,3.275,PASS,gallarb
26660487-014,50550785-01,TOP ASSY ERCP SCOPE,2.79,3.73,1.76,0.475,7.76,3.69,7.855,5.07,6.14,5.55,FAIL,gallarb
26660487-015,50550785-01,TOP ASSY ERCP SCOPE,3.005,4.205,0.98,0.775,6.17,7.89,8.475,5.185,5.745,3.465,PASS,gallarb
26660487-016,50550785-01,TOP ASSY ERCP SCOPE,4.135,7.12,1.23,0.5,9.09,8.33,7.135,5.02,5.605,3.115,FAIL,gallarb
26660487-017,50550785-01,TOP ASSY ERCP SCOPE,2.105,4.85,1.195,0.875,7.835,4.665,9.34,3.715,5.12,3.715,FAIL,gallarb
26660487-018,50550785-01,TOP ASSY ERCP SCOPE,3.125,4.255,1.375,5.28,9.3,7.89,5.1,4.56,5.67,3.455,FAIL,gallarb
26660487-019,50550785-01,TOP ASSY ERCP SCOPE,2.115,3.865,1.195,0.695,5.68,4.775,7.185,3.88,5.785,4.1,PASS,gallarb
26660487-021,50550785-01,TOP ASSY ERCP SCOPE,4.12,6.41,1.44,0.655,5.38,3.12,8.235,4.575,6.705,4.565,PASS,gallarb
26660487-023,50550785-01,TOP ASSY ERCP SCOPE,3.105,5.67,1.055,0.85,3.2,3.525,7.655,5.12,6.78,4.875,PASS,gallarb
26660487-025,50550785-01,TOP ASSY ERCP SCOPE,4.145,6.105,0.56,0.635,5.625,7.055,7.84,4.13,5.175,3.885,PASS,gallarb
26660487-026,50550785-01,TOP ASSY ERCP SCOPE,2.88,3.575,2.09,0.46,5.275,4.76,6.385,5.23,6.255,3.595,PASS,gallarb
26660487-027,50550785-01,TOP ASSY ERCP SCOPE,4.005,4.795,1.69,0.67,5.275,2.72,5.75,4.71,5.205,2.43,PASS,gallarb
26660487-028,50550785-01,TOP ASSY ERCP SCOPE,4.285,8.45,2.1,0.625,4.375,2.37,7.79,4.965,5.78,3.96,PASS,gallarb
26660487-029,50550785-01,TOP ASSY ERCP SCOPE,3.1,3.74,1.17,0.445,4.985,4.25,7.16,4.55,6.565,3.85,PASS,chavj11
26660487-030,50550785-01,TOP ASSY ERCP SCOPE,2.685,9.05,1.905,0.775,6.255,2.12,5.695,5.87,5.285,3.42,FAIL,chavj11
26660487-031,50550785-01,TOP ASSY ERCP SCOPE,4.535,7.185,1.94,0.56,5.41,1.93,6.34,3.705,4.25,2.315,PASS,chavj11
26660487-032,50550785-01,TOP ASSY ERCP SCOPE,4.695,5.34,2.79,0.555,6.01,3.54,4.86,3.815,5.85,3.33,PASS,chavj11
26660487-033,50550785-01,TOP ASSY ERCP SCOPE,3.22,6.125,2.73,0.675,4.3,4.195,5.33,4.58,4.49,3.005,PASS,chavj11
26660487-034,50550785-01,TOP ASSY ERCP SCOPE,3.46,6.345,0.97,0.665,3.95,3.46,6.53,4.675,4.185,2.7,PASS,chavj11
26660487-035,50550785-01,TOP ASSY ERCP SCOPE,3.115,4.79,1.45,0.69,6.185,7.1,5.795,4.12,5.69,3.335,PASS,chavj11
26660487-036,50550785-01,TOP ASSY ERCP SCOPE,3.05,4.495,2.205,0.48,4.905,2.685,6.355,4.83,7.77,4.135,PASS,chavj11
26660487-037,50550785-01,TOP ASSY ERCP SCOPE,2.87,3.71,1.67,0.735,4.64,3.875,6.145,4.61,5.285,3.325,PASS,chavj11
26660487-038,50550785-01,TOP ASSY ERCP SCOPE,4.185,4.905,2.225,0.77,6.22,1.865,5.19,3.815,6.455,3.925,PASS,chavj11
26660487-039,50550785-01,TOP ASSY ERCP SCOPE,2.12,3.965,2.385,0.44,6.56,4.765,8.215,4.695,5.975,3.995,PASS,chavj11
26660487-040,50550785-01,TOP ASSY ERCP SCOPE,3.145,4.52,2.71,1.115,6.2,4.83,5.21,4.735,4.555,3.455,PASS,chavj11
26660487-041,50550785-01,TOP ASSY ERCP SCOPE,2.8,4.56,2.045,0.585,4.45,3.885,7.935,3.76,5.67,4.145,PASS,chavj11
26660487-042,50550785-01,TOP ASSY ERCP SCOPE,4.125,7.545,3.565,0.875,3.355,8.55,6.89,3.09,5.595,3.815,REWORK,chavj11
26660487-043,50550785-01,TOP ASSY ERCP SCOPE,2.87,3.75,1.175,0.85,7.4,3.885,8.915,3.93,6.62,3.74,PASS,chavj11
26660487-044,50550785-01,TOP ASSY ERCP SCOPE,2.965,3.58,2.44,0.51,4.53,8.65,6.54,4.02,9.3,3.46,FAIL,chavj11
26660487-045,50550785-01,TOP ASSY ERCP SCOPE,3.01,3.88,2.02,0.81,4.715,4.79,6.04,3.47,6.335,3.115,PASS,chavj11
26660487-046,50550785-01,TOP ASSY ERCP SCOPE,4.225,7.1,2.38,0.72,5.935,3.045,6.77,4.24,6.62,3.77,PASS,chavj11
26660487-047,50550785-01,TOP ASSY ERCP SCOPE,3.72,6.735,2.41,0.47,4.195,3.57,7.835,4.58,5.575,3.485,PASS,chavj11
26660487-048,50550785-01,TOP ASSY ERCP SCOPE,3.175,8.615,1.09,6.23,5.235,3.86,6.355,4.425,5.93,3.38,FAIL,chavj11
26660487-049,50550785-01,TOP ASSY ERCP SCOPE,4.62,5.085,3.77,0.52,3.855,2.655,5.82,4.99,5.905,3.87,PASS,chavj11
26660487-050,50550785-01,TOP ASSY ERCP SCOPE,4.806,5.295,2.71,0.83,5.47,6.555,4.5,3.965,5.46,2.6,PASS,chavj11
26660487-051,50550785-01,TOP ASSY ERCP SCOPE,3.135,3.85,1.94,0.655,6.155,3.25,5.39,4.585,6.32,3.475,PASS,chavj11
26660487-052,50550785-01,TOP ASSY ERCP SCOPE,2.58,3.515,2.575,0.565,3.085,3.93,6.645,4.06,7.185,4.35,PASS,chavj11
26660487-053,50550785-01,TOP ASSY ERCP SCOPE,4.125,5.455,2.215,0.52,6.005,2.28,6.54,4.25,5.675,5.32,FAIL,chavj11
26660487-054,50550785-01,TOP ASSY ERCP SCOPE,3.005,3.78,1.275,0.595,7.405,7.89,7.505,5.125,5.67,3.45,PASS,chavj11
26660487-055,50550785-01,TOP ASSY ERCP SCOPE,2.89,3.8,1.615,0.35,6.165,4.5,4.97,4.175,6.365,3.455,PASS,chavj11
26660487-056,50550785-01,TOP ASSY ERCP SCOPE,2.705,7.403,3.635,0.655,5.97,5.28,6.105,4.83,6.63,3.735,PASS,chavj11
26660487-057,50550785-01,TOP ASSY ERCP SCOPE,3.565,4.7,2.43,1.25,6.68,4.32,7.985,3.64,7.46,4.105,PASS,chavj11
26660487-058,50550785-01,TOP ASSY ERCP SCOPE,3.315,8.355,1.65,0.805,4.43,4.425,5.855,3.85,6.25,4.15,PASS,chavj11
26660487-059,50550785-01,TOP ASSY ERCP SCOPE,3.64,8.365,1.66,0.575,5.55,2.69,7.075,4.26,4.825,5.34,FAIL,gallarb
26660487-060,50550785-01,TOP ASSY ERCP SCOPE,4.12,5.015,1.32,0.6,7.99,2.975,6.885,3.955,6.165,4.125,PASS,gallarb
26660487-061,50550785-01,TOP ASSY ERCP SCOPE,2.675,5.88,2.25,0.495,7.3,2.405,4.895,4.135,6.415,3.71,PASS,gallarb
26660487-062,50550785-01,TOP ASSY ERCP SCOPE,3.87,4.14,1.385,0.55,6.025,4.64,9.15,4.12,5.785,3.135,FAIL,gallarb
26660487-063,50550785-01,TOP ASSY ERCP SCOPE,3.47,4.045,3.46,0.955,5.56,2.81,6.71,4.445,7.215,4.27,PASS,gallarb
26660487-064,50550785-01,TOP ASSY ERCP SCOPE,4.05,6.785,1.17,0.615,5.035,3.355,9.03,4.045,5.67,3.125,FAIL,gallarb
26660487-065,50550785-01,TOP ASSY ERCP SCOPE,3.7,4.525,2.795,0.545,6.505,6.45,6.175,4.455,5.745,2.665,PASS,gallarb
26660487-066,50550785-01,TOP ASSY ERCP SCOPE,3.665,4.565,1.99,0.545,6.04,5.99,8.76,4.995,5.785,3.75,PASS,gallarb
26660487-067,50550785-01,TOP ASSY ERCP SCOPE,2.785,3.53,2.63,0.745,4.565,2.8,7.825,4.215,4.455,2.585,PASS,gallarb
26660487-068,50550785-01,TOP ASSY ERCP SCOPE,3.51,4.52,2.356,0.485,6.999,5.345,7.13,4.35,9.06,3.455,FAIL,gallarb
26660487-069,50550785-01,TOP ASSY ERCP SCOPE,4.325,6.01,3.585,1.06,6.075,2.795,8.235,4.11,4.76,2.41,PASS,chavj11
26660487-070,50550785-01,TOP ASSY ERCP SCOPE,4.3,7.457,2.84,0.7,6.595,2.7,8.124,4.54,5.365,5.87,FAIL,chavj11
26660487-071,50550785-01,TOP ASSY ERCP SCOPE,4.56,6.215,1.31,1.375,7.88,3.46,7.93,4.765,4.725,2.485,PASS,chavj11
26660487-072,50550785-01,TOP ASSY ERCP SCOPE,4.565,6.565,3.61,0.555,6.85,6.735,6.545,3.455,7.075,4.175,PASS,chavj11
26660487-073,50550785-01,TOP ASSY ERCP SCOPE,4.065,9.85,1.16,0.59,6.93,5.255,7.655,3.78,5.575,3.465,FAIL,chavj11
26660487-074,50550785-01,TOP ASSY ERCP SCOPE,4.305,5.475,1.385,0.69,9.43,4.095,8.07,5.065,5.06,3.295,FAIL,chavj11
26660487-075,50550785-01,TOP ASSY ERCP SCOPE,4.075,3.51,2.435,0.78,8.13,3.92,6.115,4.185,5.15,2.64,PASS,chavj11
26660487-076,50550785-01,TOP ASSY ERCP SCOPE,3.575,8.335,1.34,0.655,4.945,7.12,8.795,5.15,4.665,2.96,PASS,chavj11
26660487-077,50550785-01,TOP ASSY ERCP SCOPE,3.715,4.705,1.065,0.625,6.45,3.595,6.785,4.61,6.24,4.13,PASS,chavj11
26660487-078,50550785-01,TOP ASSY ERCP SCOPE,4.53,5.735,3,0.76,5.285,3.19,7.26,4.2,9.9,2.755,FAIL,chavj11
26660487-079,50550785-01,TOP ASSY ERCP SCOPE,4.52,7.65,1.09,1.055,8.045,2.225,6.78,5.32,3.46,4.525,REWORK,chavj11
26660487-080,50550785-01,TOP ASSY ERCP SCOPE,3.12,4.71,1.325,0.82,7.905,5.335,7.585,5.325,4.91,2.945,REWORK,chavj11
26660487-083,50550785-01,TOP ASSY ERCP SCOPE,3.41,4.795,1.645,5.91,8.17,2.5,8.29,5.245,6.39,4.61,FAIL,chavj11
26660487-084,50550785-01,TOP ASSY ERCP SCOPE,4.045,8.99,0.88,0.615,6.385,4.765,8.765,4.08,6.25,3.705,PASS,chavj11
26660487-085,50550785-01,TOP ASSY ERCP SCOPE,3.195,4.04,1.625,0.355,6.675,5.185,8.01,5.22,6.235,4.345,PASS,chavj11
26660487-086,50550785-01,TOP ASSY ERCP SCOPE,4.46,6.12,2.045,1.18,9.015,4.64,4.575,5.005,6.5,4.17,FAIL,chavj11
26660487-087,50550785-01,TOP ASSY ERCP SCOPE,3.03,3.9,2.77,0.435,4.52,4.455,6.3,4.26,4.515,2.515,PASS,chavj11
26660487-088,50550785-01,TOP ASSY ERCP SCOPE,4.675,6.78,0.98,1.89,7.535,5.43,8.91,3.935,5.675,3.45,PASS,chavj11
26660487-089,50550785-01,TOP ASSY ERCP SCOPE,5.13,6.685,1.265,0.51,7.655,5.9,6.765,4.68,6.78,3.645,PASS,chavj11
26660487-090,50550785-01,TOP ASSY ERCP SCOPE,3.875,4.63,2.445,0.825,5.78,5.36,8.065,4.33,8.456,3.195,PASS,chavj11
26660487-092,50550785-01,TOP ASSY ERCP SCOPE,3.635,4.48,1.585,0.58,7.43,4.61,8.96,3.9,5.48,5.34,FAIL,avilaa1
26660487-093,50550785-01,TOP ASSY ERCP SCOPE,2.905,3.645,1.065,0.715,4.655,4.615,7.055,4.53,5.325,2.435,PASS,avilaa1
26660487-094,50550785-01,TOP ASSY ERCP SCOPE,3.065,3.865,0.825,0.85,3.575,3.11,8.035,3.085,5.275,2.88,PASS,avilaa1
26660487-096,50550785-01,TOP ASSY ERCP SCOPE,2.42,3.235,0.865,1.06,4.1,4.61,7.7,2.96,9.3,3.61,FAIL,avilaa1
26660487-097,50550785-01,TOP ASSY ERCP SCOPE,3.445,4.235,1.675,0.615,9.05,4.92,7.44,3.67,7.98,4.58,FAIL,avilaa1
26660487-098,50550785-01,TOP ASSY ERCP SCOPE,4.345,4.73,2.71,0.74,6.505,3.63,8.29,4.78,6.355,4.47,PASS,avilaa1
26660487-099,50550785-01,TOP ASSY ERCP SCOPE,4.675,5.355,1.475,6.045,6.55,4.964,7.46,4.925,6.52,4.035,FAIL,avilaa1
26660487-100,50550785-01,TOP ASSY ERCP SCOPE,4.74,5.385,1.74,5.42,6.38,2.7,8.3,4.16,6.68,3.4,FAIL,avilaa1
26660487-101,50550785-01,TOP ASSY ERCP SCOPE,2.7,7.605,2.11,0.645,5.33,7.945,8.83,4.405,5.815,3.925,PASS,avilaa1
26660487-102,50550785-01,TOP ASSY ERCP SCOPE,4.08,8.19,5.775,1.325,9.55,5.345,8.085,4.335,5.695,3.4,FAIL,avilaa1
26660487-103,50550785-01,TOP ASSY ERCP SCOPE,3.665,5.695,1.33,0.84,5.015,3.915,8.96,5.015,6.63,3.455,PASS,gallarb
26660487-104,50550785-01,TOP ASSY ERCP SCOPE,3.125,6.705,4.285,0.695,6.05,3.725,8.77,5.065,5.125,3.57,PASS,gallarb
26660487-105,50550785-01,TOP ASSY ERCP SCOPE,4.58,4.845,1.62,2.425,7.175,3.88,7.08,3.845,5.815,3.435,PASS,gallarb
26660487-106,50550785-01,TOP ASSY ERCP SCOPE,3.455,4.2,3.635,0.605,6.965,3.64,8.165,4.51,5.78,4.14,PASS,gallarb
26660487-107,50550785-01,TOP ASSY ERCP SCOPE,4.775,6.5,1.29,1.105,6.895,3.425,8.816,3.63,4.85,2.7,PASS,gallarb
26660487-108,50550785-01,TOP ASSY ERCP SCOPE,4.765,6.685,1.575,0.76,8.035,5.35,8.765,3.49,8.75,2.835,PASS,gallarb
26660487-109,50550785-01,TOP ASSY ERCP SCOPE,4.54,5.03,5.19,1.375,6.68,3.195,7.01,4.3,5.285,3.6,PASS,gallarb
26660487-110,50550785-01,TOP ASSY ERCP SCOPE,3.49,4.34,1.585,0.76,5.98,7.825,7.915,2.89,5.855,3.345,PASS,gallarb
26660487-111,50550785-01,TOP ASSY ERCP SCOPE,4.47,5.225,3.165,0.285,5.635,4.33,9.12,5.15,4.04,2.125,FAIL,gallarb
26660487-112,50550785-01,TOP ASSY ERCP SCOPE,4.325,6.78,1.84,0.5,5.445,8.12,7.995,3.225,5.19,4.13,PASS,gallarb
26660487-113,50550785-01,TOP ASSY ERCP SCOPE,4.56,6.5,2.46,0.65,6.65,6.695,6.37,4.56,4.72,2.345,PASS,chavj11
26660487-114,50550785-01,TOP ASSY ERCP SCOPE,3.585,7.72,2.105,1.34,6.45,2.775,7.425,3.575,5.095,3.3,PASS,chavj11
26660487-115,50550785-01,TOP ASSY ERCP SCOPE,4.535,7.875,1.64,0.68,4.68,4.275,8.135,4.785,4.88,3.04,PASS,chavj11
26660487-116,50550785-01,TOP ASSY ERCP SCOPE,2.86,9.12,1.455,1,4.92,3.47,8.585,2.675,5.54,3.32,FAIL,chavj11
26660487-117,50550785-01,TOP ASSY ERCP SCOPE,4.335,5.06,1.81,0.625,9.1,2.945,8.76,1.515,2.34,5.235,FAIL,chavj11
26660487-118,50550785-01,TOP ASSY ERCP SCOPE,3.585,8.835,1.035,0.46,5.2,8.145,7.13,4.445,5.16,3.445,PASS,chavj11
26660487-119,50550785-01,TOP ASSY ERCP SCOPE,4.56,8.15,1.525,0.62,6.57,4.235,7.89,3.83,9.1,2.85,FAIL,chavj11
26660487-120,50550785-01,TOP ASSY ERCP SCOPE,3.135,4.98,1.075,1.125,6.455,4.895,7.095,4.615,4.98,2.88,PASS,chavj11
26672083-001,50550785-01,TOP ASSY ERCP SCOPE,4.285,4.89,2.16,0.7,5.795,4.515,8.655,4.98,5.92,3.615,PASS,chavj11
26672083-002,50550785-01,TOP ASSY ERCP SCOPE,4.155,4.915,1.65,0.405,10.12,7.515,7.325,4.345,5.115,3.77,FAIL,chavj11
26672083-003,50550785-01,TOP ASSY ERCP SCOPE,4.02,7.89,1.58,0.655,5.01,8.95,8.195,4.55,5.23,3.8,REWORK,chavj11
26672083-004,50550785-01,TOP ASSY ERCP SCOPE,4.525,5.305,2.1,0.935,5.2,3.155,8.235,3.765,4.705,2.47,PASS,chavj11
26672083-005,50550785-01,TOP ASSY ERCP SCOPE,3.09,4.76,2.14,0.54,8.11,5.795,7.935,4.97,5.935,4.015,PASS,chavj11
26672083-006,50550785-01,TOP ASSY ERCP SCOPE,2.89,3.84,1.465,0.825,7.425,2.52,8.355,4.53,6.365,4.15,PASS,chavj11
26672083-007,50550785-01,TOP ASSY ERCP SCOPE,3.125,8.12,1.415,0.77,7.11,3.78,8.205,5.285,6.065,3.655,PASS,chavj11
26672083-008,50550785-01,TOP ASSY ERCP SCOPE,2.345,3.86,1.46,0.42,4.155,3.68,5.54,4.735,7.61,3.87,PASS,chavj11
26672083-009,50550785-01,TOP ASSY ERCP SCOPE,3.13,4.81,2.03,0.355,5.37,4.005,6.72,5.12,5.125,2.86,PASS,chavj11
26672083-010,50550785-01,TOP ASSY ERCP SCOPE,4.285,4.955,1.31,0.985,6.53,3.765,7.815,4.915,5.465,3.58,PASS,chavj11
26672083-011,50550785-01,TOP ASSY ERCP SCOPE,5.36,4.515,1.355,0.53,4.705,7.145,8.105,4.56,5.455,3.18,FAIL,chavj11
26672083-012,50550785-01,TOP ASSY ERCP SCOPE,3.015,6.215,1.1,0.71,4.675,3.77,6.535,3.89,5.88,3.455,PASS,chavj11
26672083-014,50550785-01,TOP ASSY ERCP SCOPE,3.455,4.75,3.445,1.065,6.39,3.715,6.485,4.23,9.12,4.575,FAIL,chavj11
26672083-015,50550785-01,TOP ASSY ERCP SCOPE,5.02,5.73,1.825,0.975,4.195,4.49,8.885,4.455,6.43,3.5,PASS,chavj11
26672083-016,50550785-01,TOP ASSY ERCP SCOPE,4.355,6.945,1.43,0.64,7.585,8.19,6.645,3.125,5.97,3.825,PASS,chavj11
26672083-017,50550785-01,TOP ASSY ERCP SCOPE,3.38,8.005,1.025,0.805,5.485,7.435,8.87,3.955,5.455,2.99,PASS,chavj11
26672083-018,50550785-01,TOP ASSY ERCP SCOPE,3.98,4.975,1.26,0.655,7.62,3.87,5.88,4.285,5.54,3.185,PASS,chavj11
26672083-019,50550785-01,TOP ASSY ERCP SCOPE,3.82,3.89,0.745,0.945,5.48,5.965,8.12,3.755,5.92,3.535,PASS,chavj11
26672083-021,50550785-01,TOP ASSY ERCP SCOPE,2.75,3.94,1.73,0.865,7.23,4.88,6.067,3.075,5.71,3.13,PASS,chavj11
26672083-022,50550785-01,TOP ASSY ERCP SCOPE,4.5,5.38,1.025,0.775,7.02,3.45,7.405,4.47,4.81,2.845,PASS,chavj11
26672083-024,50550785-01,TOP ASSY ERCP SCOPE,4.62,5.7,3.425,0.45,6.73,4.31,8.77,4.745,5.3,3.17,PASS,chavj11
26672083-026,50550785-01,TOP ASSY ERCP SCOPE,3.375,3.685,1.78,0.77,6.13,4,5.77,3.885,5.375,3.42,PASS,chavj11
26672083-027,50550785-01,TOP ASSY ERCP SCOPE,4.56,5.47,1.635,0.72,4.71,4.26,5.12,3.98,5.5,1.99,PASS,chavj11
26672083-028,50550785-01,TOP ASSY ERCP SCOPE,3.52,6.09,1.26,0.675,5.985,2.66,6.565,4.43,5.16,3.775,PASS,chavj11
26672083-029,50550785-01,TOP ASSY ERCP SCOPE,3.635,4.195,2.135,5.91,5.895,3.565,6.835,3.955,5.63,3.485,FAIL,chavj11
26672083-030,50550785-01,TOP ASSY ERCP SCOPE,4.005,10.575,1.275,0.945,4.425,2.695,8.79,4.01,5.12,3.415,FAIL,chavj11
26672083-031,50550785-01,TOP ASSY ERCP SCOPE,4.48,4.486,1.625,0.905,5.655,3.505,6.415,4.41,5.285,2.835,PASS,chavj11
26672083-032,50550785-01,TOP ASSY ERCP SCOPE,3.92,4.8,1.26,1.055,6.315,2.625,7.74,4.565,5.815,2.785,PASS,chavj11
26672083-033,50550785-01,TOP ASSY ERCP SCOPE,4.834,6.823,1.934,2.935,6.945,6.945,8.634,3.945,7.945,4.056,PASS,chavj11
26672083-034,50550785-01,TOP ASSY ERCP SCOPE,4.375,4.79,1.115,0.69,6.615,3.035,6.155,4.255,7.165,3.53,PASS,chavj11
26672083-035,50550785-01,TOP ASSY ERCP SCOPE,3.12,5.05,6.88,0.47,6.795,4.11,7.495,4.565,5.235,3.76,FAIL,chavj11
26672083-036,50550785-01,TOP ASSY ERCP SCOPE,2.95,3.725,1.21,0.745,4.35,2.66,8.39,4.15,5.295,3.04,PASS,chavj11
26672083-037,50550785-01,TOP ASSY ERCP SCOPE,2.945,3.68,1.485,1.07,6.16,7.32,5.049,4.395,6.07,3.93,PASS,chavj11
26672083-038,50550785-01,TOP ASSY ERCP SCOPE,3.64,4.435,1.895,0.645,5.975,9.1,5,4.666,6.45,4.54,REWORK,chavj11
26672083-039,50550785-01,TOP ASSY ERCP SCOPE,4.88,8.14,2.28,0.83,6.95,3.69,8.34,4.265,5.88,3.71,PASS,chavj11
26672083-040,50550785-01,TOP ASSY ERCP SCOPE,4.355,7.89,1.05,0.945,7.565,4.25,8.51,3.6,4.965,3.125,PASS,chavj11
26672083-041,50550785-01,TOP ASSY ERCP SCOPE,4.09,4.99,4.595,0.825,5.91,7.31,6.96,4.68,5.765,5.67,FAIL,chavj11
